iter,num_cal,game,player_black,player_white,black_win,draw,white_win
800,16,Connect4,MCTS,MCTS400,1,0,0
800,16,Connect4,AlphaViD_Small,MCTS,1,0,0
800,16,Connect4,AlphaZero,MCTS,0,0,1
800,16,Connect4,MCTS,AlphaVDA_Small,0,1,0
800,16,Connect4,MCTS,AlphaVDA_Large,1,0,0
800,16,Connect4,MCTS,AlphaViT_Multi,0,0,1
800,16,Connect4,MCTS100,MCTS,0,0,1
800,16,Connect4,AlphaVDA_Multi,MCTS,1,0,0
800,16,Connect4,AlphaViD_Multi,MCTS,1,0,0
800,17,Connect4,AlphaViD_Multi,MCTS,1,0,0
800,17,Connect4,Minimax,MCTS,0,0,1
800,17,Connect4,AlphaVDA_Large,MCTS,1,0,0
800,17,Connect4,MCTS,Minimax,1,0,0
800,17,Connect4,MCTS,AlphaViT_Small,1,0,0
800,17,Connect4,MCTS,AlphaViD_Multi,1,0,0
800,17,Connect4,MCTS,AlphaVDA_Multi,1,0,0
800,17,Connect4,MCTS,AlphaViT_Multi,0,0,1
800,17,Connect4,AlphaViT_Large,MCTS,1,0,0
800,17,Connect4,MCTS,random,1,0,0
800,17,Connect4,MCTS400,MCTS,1,0,0
800,17,Connect4,AlphaViT_Multi,MCTS,1,0,0
800,17,Connect4,MCTS,AlphaVDA_Large,0,0,1
800,17,Connect4,MCTS,AlphaZero,0,0,1
800,18,Connect4,AlphaViT_Multi,MCTS,1,0,0
800,18,Connect4,MCTS,random,1,0,0
800,18,Connect4,MCTS,AlphaViT_Large,0,0,1
800,18,Connect4,AlphaViT_Large,MCTS,1,0,0
800,18,Connect4,MCTS,AlphaVDA_Small,0,0,1
800,18,Connect4,MCTS400,MCTS,0,0,1
800,18,Connect4,AlphaVDA_Large,MCTS,1,0,0
800,18,Connect4,AlphaViT_Small,MCTS,0,0,1
800,18,Connect4,random,MCTS,0,0,1
800,18,Connect4,AlphaZero,MCTS,1,0,0
800,18,Connect4,MCTS,AlphaViD_Small,1,0,0
800,18,Connect4,MCTS,MCTS100,1,0,0
800,18,Connect4,AlphaVDA_Multi,MCTS,1,0,0
800,18,Connect4,AlphaVDA_Small,MCTS,0,0,1
800,19,Connect4,AlphaViT_Large,MCTS,1,0,0
800,19,Connect4,MCTS,AlphaVDA_Multi,1,0,0
800,19,Connect4,MCTS,Minimax,1,0,0
800,19,Connect4,MCTS,random,1,0,0
800,19,Connect4,AlphaViT_Multi,MCTS,0,0,1
800,19,Connect4,AlphaViD_Multi,MCTS,1,0,0
800,19,Connect4,MCTS,AlphaViT_Small,1,0,0
800,19,Connect4,AlphaZero,MCTS,1,0,0
800,19,Connect4,AlphaViT_Small,MCTS,0,0,1
800,19,Connect4,AlphaVDA_Multi,MCTS,1,0,0
800,19,Connect4,MCTS,AlphaZero,1,0,0
800,19,Connect4,MCTS,AlphaViD_Multi,0,1,0
800,19,Connect4,AlphaVDA_Large,MCTS,1,0,0
800,19,Connect4,MCTS,AlphaViT_Large,0,0,1
1600,0,Connect4,MCTS,AlphaZero,0,0,1
1600,0,Connect4,AlphaVDA_Large,MCTS,1,0,0
1600,0,Connect4,random,MCTS,0,0,1
1600,0,Connect4,MCTS,Minimax,1,0,0
1600,0,Connect4,Minimax,MCTS,0,0,1
1600,0,Connect4,AlphaZero,MCTS,1,0,0
1600,0,Connect4,MCTS,AlphaViT_Large,0,1,0
1600,0,Connect4,AlphaViT_Multi,MCTS,1,0,0
1600,0,Connect4,MCTS,AlphaViD_Small,0,0,1
1600,0,Connect4,AlphaViD_Multi,MCTS,0,0,1
1600,0,Connect4,MCTS,random,1,0,0
1600,0,Connect4,AlphaViD_Small,MCTS,0,0,1
1600,0,Connect4,MCTS,AlphaVDA_Multi,1,0,0
1600,0,Connect4,MCTS,AlphaViT_Multi,0,0,1
1600,1,Connect4,MCTS,AlphaZero,0,0,1
1600,1,Connect4,random,MCTS,0,0,1
1600,1,Connect4,MCTS,random,1,0,0
1600,1,Connect4,AlphaViD_Multi,MCTS,1,0,0
1600,1,Connect4,MCTS,AlphaVDA_Multi,1,0,0
1600,1,Connect4,MCTS,MCTS400,1,0,0
1600,1,Connect4,MCTS,AlphaVDA_Large,0,0,1
1600,1,Connect4,MCTS,AlphaViD_Small,1,0,0
1600,1,Connect4,MCTS,AlphaViD_Multi,0,0,1
1600,1,Connect4,MCTS,AlphaViD_Large,0,0,1
1600,1,Connect4,AlphaViT_Multi,MCTS,0,0,1
1600,1,Connect4,MCTS,AlphaVDA_Small,1,0,0
1600,1,Connect4,AlphaVDA_Small,MCTS,0,0,1
1600,1,Connect4,MCTS400,MCTS,0,0,1
1600,2,Connect4,MCTS,AlphaViT_Small,1,0,0
1600,2,Connect4,MCTS,MCTS100,1,0,0
1600,2,Connect4,MCTS400,MCTS,0,0,1
1600,2,Connect4,AlphaViT_Small,MCTS,0,0,1
1600,2,Connect4,random,MCTS,0,0,1
1600,2,Connect4,MCTS,AlphaViD_Small,1,0,0
1600,2,Connect4,MCTS,AlphaViT_Large,0,0,1
1600,2,Connect4,MCTS100,MCTS,0,0,1
1600,2,Connect4,AlphaZero,MCTS,1,0,0
1600,2,Connect4,AlphaViD_Large,MCTS,1,0,0
1600,2,Connect4,MCTS,AlphaVDA_Large,1,0,0
1600,2,Connect4,MCTS,AlphaZero,0,0,1
1600,2,Connect4,AlphaVDA_Small,MCTS,0,0,1
1600,2,Connect4,MCTS,AlphaVDA_Small,1,0,0
1600,3,Connect4,MCTS,MCTS100,1,0,0
1600,3,Connect4,MCTS,AlphaVDA_Large,0,0,1
1600,3,Connect4,MCTS100,MCTS,0,0,1
1600,3,Connect4,MCTS,MCTS400,0,0,1
1600,3,Connect4,AlphaVDA_Multi,MCTS,1,0,0
1600,3,Connect4,AlphaViD_Small,MCTS,0,0,1
1600,3,Connect4,AlphaVDA_Large,MCTS,1,0,0
1600,3,Connect4,MCTS,AlphaViT_Small,1,0,0
1600,3,Connect4,AlphaVDA_Small,MCTS,0,0,1
1600,3,Connect4,Minimax,MCTS,0,0,1
1600,3,Connect4,MCTS,AlphaViT_Multi,0,1,0
1600,3,Connect4,MCTS,AlphaViT_Large,1,0,0
1600,3,Connect4,MCTS400,MCTS,0,0,1
1600,3,Connect4,AlphaZero,MCTS,1,0,0
1600,4,Connect4,MCTS400,MCTS,0,0,1
1600,4,Connect4,MCTS,AlphaViT_Small,1,0,0
1600,4,Connect4,AlphaViT_Large,MCTS,0,0,1
1600,4,Connect4,AlphaViT_Small,MCTS,0,0,1
1600,4,Connect4,MCTS,AlphaZero,1,0,0
1600,4,Connect4,random,MCTS,0,0,1
1600,4,Connect4,MCTS,random,1,0,0
1600,4,Connect4,AlphaVDA_Small,MCTS,0,0,1
1600,4,Connect4,MCTS,AlphaViD_Multi,0,0,1
1600,4,Connect4,AlphaZero,MCTS,1,0,0
1600,4,Connect4,MCTS,MCTS100,1,0,0
1600,4,Connect4,AlphaViD_Small,MCTS,1,0,0
1600,4,Connect4,AlphaViT_Multi,MCTS,1,0,0
1600,4,Connect4,MCTS,AlphaVDA_Multi,1,0,0
1600,5,Connect4,MCTS,AlphaViD_Small,1,0,0
1600,5,Connect4,AlphaViT_Multi,MCTS,1,0,0
1600,5,Connect4,AlphaViT_Small,MCTS,0,0,1
1600,5,Connect4,MCTS,AlphaViT_Large,0,0,1
1600,5,Connect4,AlphaVDA_Small,MCTS,0,0,1
1600,5,Connect4,MCTS100,MCTS,0,0,1
1600,5,Connect4,AlphaViD_Large,MCTS,0,0,1
1600,5,Connect4,MCTS400,MCTS,0,1,0
1600,5,Connect4,MCTS,AlphaViT_Small,1,0,0
1600,5,Connect4,MCTS,AlphaVDA_Multi,0,0,1
1600,5,Connect4,AlphaViD_Small,MCTS,0,0,1
1600,5,Connect4,random,MCTS,0,0,1
1600,5,Connect4,AlphaViT_Large,MCTS,1,0,0
1600,5,Connect4,AlphaVDA_Multi,MCTS,1,0,0
1600,6,Connect4,MCTS,AlphaZero,0,0,1
1600,6,Connect4,AlphaViD_Large,MCTS,1,0,0
1600,6,Connect4,AlphaVDA_Large,MCTS,0,0,1
1600,6,Connect4,MCTS,AlphaViT_Large,0,0,1
1600,6,Connect4,AlphaViT_Large,MCTS,1,0,0
1600,6,Connect4,AlphaVDA_Multi,MCTS,0,0,1
1600,6,Connect4,MCTS,AlphaVDA_Large,0,0,1
1600,6,Connect4,AlphaViD_Small,MCTS,0,0,1
1600,6,Connect4,MCTS,AlphaViT_Small,1,0,0
1600,6,Connect4,AlphaViD_Multi,MCTS,1,0,0
1600,6,Connect4,random,MCTS,0,0,1
1600,6,Connect4,MCTS,AlphaVDA_Multi,0,0,1
1600,6,Connect4,AlphaViT_Multi,MCTS,0,0,1
1600,6,Connect4,MCTS,AlphaViT_Multi,1,0,0
1600,7,Connect4,MCTS,AlphaVDA_Multi,1,0,0
1600,7,Connect4,AlphaViD_Multi,MCTS,0,0,1
1600,7,Connect4,AlphaViT_Small,MCTS,0,0,1
1600,7,Connect4,MCTS,AlphaViT_Small,1,0,0
1600,7,Connect4,AlphaViT_Multi,MCTS,1,0,0
1600,7,Connect4,MCTS,random,1,0,0
1600,7,Connect4,MCTS,AlphaViT_Multi,1,0,0
1600,7,Connect4,MCTS,AlphaVDA_Large,1,0,0
1600,7,Connect4,AlphaZero,MCTS,1,0,0
1600,7,Connect4,random,MCTS,0,0,1
1600,7,Connect4,MCTS,AlphaViT_Large,0,0,1
1600,7,Connect4,MCTS,AlphaVDA_Small,1,0,0
1600,7,Connect4,AlphaViD_Small,MCTS,0,0,1
1600,7,Connect4,AlphaVDA_Large,MCTS,1,0,0
1600,8,Connect4,MCTS,MCTS400,0,0,1
1600,8,Connect4,MCTS,AlphaViD_Multi,0,0,1
1600,8,Connect4,Minimax,MCTS,0,0,1
1600,8,Connect4,AlphaVDA_Large,MCTS,1,0,0
1600,8,Connect4,AlphaViD_Large,MCTS,1,0,0
1600,8,Connect4,AlphaViT_Large,MCTS,0,0,1
1600,8,Connect4,MCTS,AlphaVDA_Large,0,0,1
1600,8,Connect4,MCTS,random,1,0,0
1600,8,Connect4,MCTS,AlphaViT_Large,0,0,1
1600,8,Connect4,MCTS,AlphaViD_Large,0,0,1
1600,8,Connect4,MCTS,AlphaViD_Small,1,0,0
1600,8,Connect4,MCTS400,MCTS,0,0,1
1600,8,Connect4,MCTS,AlphaVDA_Small,1,0,0
1600,8,Connect4,AlphaVDA_Multi,MCTS,1,0,0
1600,9,Connect4,AlphaVDA_Small,MCTS,0,0,1
1600,9,Connect4,MCTS,AlphaViT_Small,0,0,1
1600,9,Connect4,MCTS,MCTS100,1,0,0
1600,9,Connect4,AlphaViT_Large,MCTS,1,0,0
1600,9,Connect4,AlphaViD_Large,MCTS,0,0,1
1600,9,Connect4,AlphaZero,MCTS,1,0,0
1600,9,Connect4,MCTS,Minimax,1,0,0
1600,9,Connect4,MCTS,AlphaZero,0,0,1
1600,9,Connect4,AlphaVDA_Large,MCTS,1,0,0
1600,9,Connect4,MCTS,AlphaViD_Multi,0,0,1
1600,9,Connect4,AlphaViT_Small,MCTS,0,0,1
1600,9,Connect4,AlphaViD_Multi,MCTS,1,0,0
1600,9,Connect4,MCTS,AlphaViD_Large,1,0,0
1600,9,Connect4,Minimax,MCTS,0,0,1
1600,10,Connect4,MCTS,AlphaVDA_Small,1,0,0
1600,10,Connect4,AlphaViD_Multi,MCTS,1,0,0
1600,10,Connect4,MCTS400,MCTS,0,0,1
1600,10,Connect4,MCTS,AlphaVDA_Large,0,0,1
1600,10,Connect4,MCTS,AlphaViD_Multi,1,0,0
1600,10,Connect4,MCTS,AlphaViT_Multi,1,0,0
1600,10,Connect4,AlphaZero,MCTS,1,0,0
1600,10,Connect4,MCTS,AlphaViT_Large,0,0,1
1600,10,Connect4,AlphaViT_Small,MCTS,0,0,1
1600,10,Connect4,MCTS,AlphaViT_Small,0,0,1
1600,10,Connect4,MCTS,Minimax,1,0,0
1600,10,Connect4,MCTS,AlphaZero,1,0,0
1600,10,Connect4,MCTS,random,1,0,0
1600,10,Connect4,AlphaViD_Large,MCTS,1,0,0
1600,11,Connect4,MCTS,Minimax,1,0,0
1600,11,Connect4,Minimax,MCTS,0,0,1
1600,11,Connect4,MCTS,random,1,0,0
1600,11,Connect4,MCTS,AlphaViT_Large,0,0,1
1600,11,Connect4,random,MCTS,0,0,1
1600,11,Connect4,AlphaVDA_Large,MCTS,0,0,1
1600,11,Connect4,AlphaViD_Multi,MCTS,1,0,0
1600,11,Connect4,MCTS400,MCTS,0,0,1
1600,11,Connect4,MCTS,AlphaZero,0,0,1
1600,11,Connect4,MCTS,AlphaViD_Small,1,0,0
1600,11,Connect4,MCTS100,MCTS,0,0,1
1600,11,Connect4,MCTS,AlphaVDA_Small,1,0,0
1600,11,Connect4,AlphaViT_Multi,MCTS,1,0,0
1600,11,Connect4,MCTS,MCTS100,1,0,0
1600,12,Connect4,MCTS,AlphaViT_Large,0,0,1
1600,12,Connect4,MCTS,AlphaViD_Multi,1,0,0
1600,12,Connect4,AlphaViT_Large,MCTS,0,0,1
1600,12,Connect4,MCTS,AlphaVDA_Small,0,0,1
1600,12,Connect4,AlphaViT_Small,MCTS,0,0,1
1600,12,Connect4,AlphaViD_Large,MCTS,0,0,1
1600,12,Connect4,MCTS,random,1,0,0
1600,12,Connect4,Minimax,MCTS,0,0,1
1600,12,Connect4,AlphaVDA_Small,MCTS,0,0,1
1600,12,Connect4,AlphaViD_Small,MCTS,0,0,1
1600,12,Connect4,MCTS100,MCTS,0,0,1
1600,12,Connect4,random,MCTS,0,0,1
1600,12,Connect4,MCTS,MCTS100,0,1,0
1600,12,Connect4,MCTS,AlphaViD_Small,1,0,0
1600,13,Connect4,AlphaViD_Small,MCTS,0,0,1
1600,13,Connect4,MCTS,MCTS100,1,0,0
1600,13,Connect4,MCTS,AlphaViD_Multi,1,0,0
1600,13,Connect4,MCTS,random,1,0,0
1600,13,Connect4,AlphaVDA_Multi,MCTS,1,0,0
1600,13,Connect4,MCTS,AlphaVDA_Large,0,0,1
1600,13,Connect4,MCTS,AlphaZero,0,0,1
1600,13,Connect4,MCTS,AlphaVDA_Small,1,0,0
1600,13,Connect4,MCTS400,MCTS,0,0,1
1600,13,Connect4,Minimax,MCTS,0,0,1
1600,13,Connect4,AlphaViT_Multi,MCTS,1,0,0
1600,13,Connect4,MCTS,AlphaViD_Small,1,0,0
1600,13,Connect4,MCTS,MCTS400,1,0,0
1600,13,Connect4,MCTS,AlphaViT_Large,0,0,1
1600,14,Connect4,MCTS,AlphaViT_Multi,0,0,1
1600,14,Connect4,AlphaVDA_Multi,MCTS,1,0,0
1600,14,Connect4,AlphaViT_Small,MCTS,0,0,1
1600,14,Connect4,MCTS400,MCTS,1,0,0
1600,14,Connect4,MCTS,Minimax,1,0,0
1600,14,Connect4,AlphaViD_Multi,MCTS,1,0,0
1600,14,Connect4,MCTS,AlphaVDA_Small,1,0,0
1600,14,Connect4,MCTS,MCTS400,1,0,0
1600,14,Connect4,MCTS,AlphaViD_Large,0,0,1
1600,14,Connect4,MCTS,AlphaVDA_Multi,0,0,1
1600,14,Connect4,MCTS,random,1,0,0
1600,14,Connect4,AlphaViD_Small,MCTS,0,0,1
1600,14,Connect4,AlphaViT_Multi,MCTS,1,0,0
1600,14,Connect4,MCTS,AlphaViT_Small,1,0,0
1600,15,Connect4,Minimax,MCTS,0,0,1
1600,15,Connect4,MCTS,AlphaViD_Multi,1,0,0
1600,15,Connect4,MCTS,MCTS100,1,0,0
1600,15,Connect4,MCTS,AlphaViT_Small,1,0,0
1600,15,Connect4,AlphaViD_Multi,MCTS,1,0,0
1600,15,Connect4,AlphaVDA_Large,MCTS,0,0,1
1600,15,Connect4,AlphaZero,MCTS,1,0,0
1600,15,Connect4,MCTS,random,1,0,0
1600,15,Connect4,AlphaViT_Small,MCTS,0,0,1
1600,15,Connect4,MCTS,MCTS400,1,0,0
1600,15,Connect4,MCTS,AlphaVDA_Multi,1,0,0
1600,15,Connect4,AlphaViT_Multi,MCTS,1,0,0
1600,15,Connect4,random,MCTS,0,0,1
1600,15,Connect4,AlphaVDA_Multi,MCTS,0,0,1
1600,16,Connect4,AlphaViT_Multi,MCTS,0,0,1
1600,16,Connect4,AlphaVDA_Large,MCTS,1,0,0
1600,16,Connect4,MCTS,AlphaVDA_Multi,1,0,0
1600,16,Connect4,MCTS,AlphaViT_Multi,1,0,0
1600,16,Connect4,AlphaViD_Multi,MCTS,1,0,0
1600,16,Connect4,AlphaVDA_Small,MCTS,0,0,1
1600,16,Connect4,AlphaVDA_Multi,MCTS,0,0,1
1600,16,Connect4,AlphaViD_Large,MCTS,1,0,0
1600,16,Connect4,MCTS,AlphaVDA_Small,1,0,0
1600,16,Connect4,MCTS,AlphaViD_Multi,0,0,1
1600,16,Connect4,MCTS,MCTS400,1,0,0
1600,16,Connect4,random,MCTS,0,0,1
1600,16,Connect4,AlphaViD_Small,MCTS,0,0,1
1600,16,Connect4,MCTS400,MCTS,0,0,1
1600,17,Connect4,AlphaVDA_Large,MCTS,1,0,0
1600,17,Connect4,MCTS,AlphaViD_Small,1,0,0
1600,17,Connect4,Minimax,MCTS,0,0,1
1600,17,Connect4,MCTS,Minimax,1,0,0
1600,17,Connect4,MCTS,AlphaViT_Large,0,1,0
1600,17,Connect4,MCTS,MCTS100,1,0,0
1600,17,Connect4,MCTS400,MCTS,0,0,1
1600,17,Connect4,AlphaViD_Small,MCTS,0,0,1
1600,17,Connect4,MCTS,AlphaViT_Multi,0,0,1
1600,17,Connect4,AlphaVDA_Multi,MCTS,0,0,1
1600,17,Connect4,MCTS,MCTS400,0,1,0
1600,17,Connect4,AlphaVDA_Small,MCTS,0,0,1
1600,17,Connect4,MCTS100,MCTS,0,0,1
1600,17,Connect4,MCTS,AlphaZero,0,0,1
1600,18,Connect4,MCTS,AlphaZero,0,0,1
1600,18,Connect4,MCTS,MCTS100,1,0,0
1600,18,Connect4,MCTS,random,1,0,0
1600,18,Connect4,MCTS100,MCTS,0,0,1
1600,18,Connect4,MCTS,AlphaVDA_Small,1,0,0
1600,18,Connect4,MCTS,Minimax,1,0,0
1600,18,Connect4,random,MCTS,0,0,1
1600,18,Connect4,AlphaViD_Multi,MCTS,0,0,1
1600,18,Connect4,MCTS,AlphaViD_Small,1,0,0
1600,18,Connect4,AlphaZero,MCTS,1,0,0
1600,18,Connect4,MCTS,AlphaViT_Multi,1,0,0
1600,18,Connect4,AlphaViT_Large,MCTS,1,0,0
1600,18,Connect4,AlphaVDA_Multi,MCTS,0,0,1
1600,18,Connect4,MCTS,AlphaViD_Large,0,0,1
1600,19,Connect4,AlphaVDA_Multi,MCTS,1,0,0
1600,19,Connect4,AlphaViT_Multi,MCTS,0,0,1
1600,19,Connect4,MCTS,AlphaViD_Multi,1,0,0
1600,19,Connect4,MCTS,Minimax,1,0,0
1600,19,Connect4,MCTS,AlphaVDA_Small,1,0,0
1600,19,Connect4,MCTS,AlphaVDA_Multi,0,0,1
1600,19,Connect4,MCTS,AlphaViT_Multi,0,0,1
1600,19,Connect4,AlphaVDA_Small,MCTS,0,0,1
1600,19,Connect4,MCTS,MCTS400,1,0,0
1600,19,Connect4,MCTS100,MCTS,0,0,1
1600,19,Connect4,MCTS400,MCTS,0,0,1
1600,19,Connect4,AlphaZero,MCTS,1,0,0
1600,19,Connect4,Minimax,MCTS,0,0,1
1600,19,Connect4,random,MCTS,0,0,1
3200,0,Connect4,MCTS,AlphaVDA_Small,1,0,0
3200,0,Connect4,MCTS,AlphaZero,0,0,1
3200,0,Connect4,MCTS,AlphaViT_Large,0,0,1
3200,0,Connect4,AlphaViD_Large,MCTS,0,0,1
3200,0,Connect4,AlphaViD_Small,MCTS,0,0,1
3200,0,Connect4,MCTS,AlphaVDA_Large,0,0,1
3200,0,Connect4,MCTS,MCTS100,1,0,0
3200,0,Connect4,MCTS100,MCTS,0,0,1
3200,0,Connect4,MCTS,AlphaViT_Small,1,0,0
3200,0,Connect4,AlphaZero,MCTS,1,0,0
3200,0,Connect4,MCTS,Minimax,1,0,0
3200,0,Connect4,Minimax,MCTS,1,0,0
3200,0,Connect4,MCTS,random,1,0,0
3200,0,Connect4,AlphaVDA_Multi,MCTS,0,0,1
3200,1,Connect4,MCTS,AlphaViT_Small,1,0,0
3200,1,Connect4,MCTS,AlphaVDA_Large,1,0,0
3200,1,Connect4,AlphaViT_Multi,MCTS,0,0,1
3200,1,Connect4,MCTS400,MCTS,0,0,1
3200,1,Connect4,AlphaViD_Small,MCTS,0,0,1
3200,1,Connect4,MCTS,AlphaViD_Small,1,0,0
3200,1,Connect4,MCTS,random,1,0,0
3200,1,Connect4,AlphaVDA_Small,MCTS,0,0,1
3200,1,Connect4,MCTS,Minimax,1,0,0
3200,1,Connect4,MCTS,AlphaViD_Large,1,0,0
3200,1,Connect4,AlphaViT_Large,MCTS,1,0,0
3200,1,Connect4,MCTS,MCTS400,1,0,0
3200,1,Connect4,MCTS100,MCTS,0,0,1
3200,1,Connect4,AlphaVDA_Multi,MCTS,0,0,1
3200,2,Connect4,MCTS,AlphaVDA_Multi,0,0,1
3200,2,Connect4,MCTS,AlphaViT_Multi,0,0,1
3200,2,Connect4,MCTS,MCTS400,1,0,0
3200,2,Connect4,MCTS,AlphaViD_Large,1,0,0
3200,2,Connect4,MCTS100,MCTS,0,0,1
3200,2,Connect4,MCTS,Minimax,1,0,0
3200,2,Connect4,MCTS,AlphaVDA_Small,1,0,0
3200,2,Connect4,AlphaViD_Large,MCTS,1,0,0
3200,2,Connect4,AlphaViT_Small,MCTS,0,0,1
3200,2,Connect4,MCTS,random,1,0,0
3200,2,Connect4,MCTS,AlphaVDA_Large,0,0,1
3200,2,Connect4,AlphaViT_Large,MCTS,1,0,0
3200,2,Connect4,AlphaVDA_Small,MCTS,0,0,1
3200,2,Connect4,AlphaViT_Multi,MCTS,0,0,1
3200,3,Connect4,AlphaVDA_Multi,MCTS,0,0,1
3200,3,Connect4,AlphaViT_Large,MCTS,1,0,0
3200,3,Connect4,MCTS,AlphaVDA_Small,1,0,0
3200,3,Connect4,Minimax,MCTS,0,0,1
3200,3,Connect4,MCTS,AlphaViD_Multi,0,1,0
3200,3,Connect4,AlphaViD_Multi,MCTS,0,0,1
3200,3,Connect4,MCTS,AlphaVDA_Large,0,0,1
3200,3,Connect4,MCTS,AlphaViD_Small,1,0,0
3200,3,Connect4,MCTS,AlphaViT_Small,1,0,0
3200,3,Connect4,AlphaZero,MCTS,1,0,0
3200,3,Connect4,MCTS,AlphaViT_Multi,1,0,0
3200,3,Connect4,AlphaViT_Small,MCTS,0,0,1
3200,3,Connect4,MCTS,AlphaViD_Large,1,0,0
3200,3,Connect4,MCTS400,MCTS,0,0,1
3200,4,Connect4,MCTS400,MCTS,0,0,1
3200,4,Connect4,AlphaViT_Multi,MCTS,0,0,1
3200,4,Connect4,MCTS,AlphaViD_Small,1,0,0
3200,4,Connect4,AlphaViT_Large,MCTS,1,0,0
3200,4,Connect4,AlphaVDA_Large,MCTS,1,0,0
3200,4,Connect4,MCTS,AlphaVDA_Large,0,0,1
3200,4,Connect4,AlphaViD_Small,MCTS,0,0,1
3200,4,Connect4,MCTS,AlphaViT_Multi,0,0,1
3200,4,Connect4,AlphaViT_Small,MCTS,0,0,1
3200,4,Connect4,MCTS,AlphaViT_Small,1,0,0
3200,4,Connect4,AlphaZero,MCTS,1,0,0
3200,4,Connect4,AlphaVDA_Small,MCTS,0,0,1
3200,4,Connect4,AlphaViD_Multi,MCTS,1,0,0
3200,4,Connect4,MCTS100,MCTS,0,0,1
3200,5,Connect4,MCTS,AlphaVDA_Small,1,0,0
3200,5,Connect4,MCTS,AlphaViT_Multi,0,0,1
3200,5,Connect4,MCTS,AlphaZero,0,0,1
3200,5,Connect4,AlphaVDA_Small,MCTS,0,0,1
3200,5,Connect4,MCTS,MCTS100,1,0,0
3200,5,Connect4,MCTS,random,1,0,0
3200,5,Connect4,MCTS,Minimax,1,0,0
3200,5,Connect4,AlphaViD_Multi,MCTS,1,0,0
3200,5,Connect4,MCTS,AlphaViT_Large,0,0,1
3200,5,Connect4,random,MCTS,0,0,1
3200,5,Connect4,AlphaVDA_Multi,MCTS,1,0,0
3200,5,Connect4,MCTS,AlphaViT_Small,1,0,0
3200,5,Connect4,Minimax,MCTS,0,0,1
3200,5,Connect4,AlphaViT_Multi,MCTS,0,0,1
3200,6,Connect4,MCTS100,MCTS,0,0,1
3200,6,Connect4,AlphaVDA_Multi,MCTS,1,0,0
3200,6,Connect4,AlphaViD_Small,MCTS,0,0,1
3200,6,Connect4,MCTS,AlphaViT_Small,1,0,0
3200,6,Connect4,AlphaViT_Small,MCTS,0,0,1
3200,6,Connect4,MCTS,Minimax,1,0,0
3200,6,Connect4,MCTS,AlphaZero,0,0,1
3200,6,Connect4,MCTS,AlphaViD_Multi,0,0,1
3200,6,Connect4,AlphaViD_Multi,MCTS,0,0,1
3200,6,Connect4,AlphaViD_Large,MCTS,1,0,0
3200,6,Connect4,random,MCTS,0,0,1
3200,6,Connect4,MCTS,AlphaViT_Large,0,0,1
3200,6,Connect4,MCTS400,MCTS,0,0,1
3200,6,Connect4,AlphaViT_Multi,MCTS,0,0,1
3200,7,Connect4,Minimax,MCTS,0,0,1
3200,7,Connect4,MCTS,AlphaVDA_Small,1,0,0
3200,7,Connect4,MCTS,AlphaViD_Multi,1,0,0
3200,7,Connect4,MCTS100,MCTS,0,0,1
3200,7,Connect4,MCTS,AlphaViD_Small,1,0,0
3200,7,Connect4,MCTS,random,1,0,0
3200,7,Connect4,MCTS,MCTS100,1,0,0
3200,7,Connect4,AlphaViT_Small,MCTS,0,0,1
3200,7,Connect4,AlphaZero,MCTS,1,0,0
3200,7,Connect4,AlphaViT_Large,MCTS,0,0,1
3200,7,Connect4,AlphaViD_Small,MCTS,0,0,1
3200,7,Connect4,AlphaVDA_Small,MCTS,0,0,1
3200,7,Connect4,MCTS,AlphaViD_Large,0,0,1
3200,7,Connect4,MCTS400,MCTS,1,0,0
3200,8,Connect4,MCTS,AlphaViD_Small,1,0,0
3200,8,Connect4,AlphaViT_Small,MCTS,0,0,1
3200,8,Connect4,AlphaViD_Large,MCTS,0,0,1
3200,8,Connect4,AlphaZero,MCTS,1,0,0
3200,8,Connect4,random,MCTS,0,0,1
3200,8,Connect4,AlphaViD_Small,MCTS,0,0,1
3200,8,Connect4,Minimax,MCTS,0,0,1
3200,8,Connect4,MCTS,AlphaZero,0,0,1
3200,8,Connect4,MCTS,random,1,0,0
3200,8,Connect4,AlphaVDA_Multi,MCTS,1,0,0
3200,8,Connect4,AlphaViT_Large,MCTS,0,0,1
3200,8,Connect4,MCTS,AlphaViT_Small,0,0,1
3200,8,Connect4,AlphaViD_Multi,MCTS,1,0,0
3200,8,Connect4,MCTS,Minimax,1,0,0
3200,9,Connect4,MCTS400,MCTS,1,0,0
3200,9,Connect4,AlphaVDA_Large,MCTS,1,0,0
3200,9,Connect4,AlphaViT_Small,MCTS,0,0,1
3200,9,Connect4,AlphaZero,MCTS,1,0,0
3200,9,Connect4,MCTS,MCTS100,1,0,0
3200,9,Connect4,random,MCTS,0,0,1
3200,9,Connect4,MCTS,MCTS400,1,0,0
3200,9,Connect4,Minimax,MCTS,0,0,1
3200,9,Connect4,MCTS,AlphaViD_Small,1,0,0
3200,9,Connect4,AlphaViD_Large,MCTS,0,0,1
3200,9,Connect4,MCTS,AlphaViD_Large,1,0,0
3200,9,Connect4,MCTS,AlphaViT_Large,1,0,0
3200,9,Connect4,MCTS,AlphaViT_Multi,0,0,1
3200,9,Connect4,AlphaViD_Multi,MCTS,0,0,1
3200,10,Connect4,AlphaViT_Multi,MCTS,1,0,0
